Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
9,66,6,22.3,2,141.43
7,66,9,15.0,2,116.95
6,50,6,48.8,2,202.97
3,68,7,39.4,5,174.12
10,53,8,69.9,8,308.83
2,78,1,42.0,2,162.17
6,57,9,70.1,5,282.75
2,84,3,62.2,4,233.47
3,53,5,55.5,8,228.28
7,60,1,46.5,1,192.76
6,90,1,64.1,7,266.38
3,68,5,22.0,3,116.57
8,42,6,19.9,5,132.51
2,75,9,24.9,7,139.57
5,60,1,35.2,6,165.23
5,73,9,55.2,8,244.91
3,80,5,58.8,1,219.77
9,70,8,19.4,2,137.79
5,62,2,17.6,1,101.69
7,56,7,63.2,5,263.72
3,61,6,43.2,7,189.92
9,88,7,16.2,2,134.9
6,61,2,47.7,8,216.08
4,82,6,23.8,6,141.48
3,54,7,70.2,6,269.31
9,48,4,40.0,2,187.34
7,73,8,26.4,1,145.62
7,78,5,29.2,3,157.25
4,86,3,58.2,8,244.07
5,68,7,56.3,7,241.72
6,38,6,26.3,1,128.96
7,76,8,56.2,1,233.69
2,59,10,29.2,7,147.04
9,83,4,64.6,1,264.92
2,56,10,17.0,8,115.52
7,73,3,39.1,2,178.08
2,77,6,38.5,2,157.98
5,58,2,41.9,6,186.63
5,71,8,50.9,1,207.29
6,82,3,20.5,1,122.8
10,81,2,38.6,2,191.56
8,63,5,42.6,1,190.99
7,48,6,55.8,5,238.56
8,59,7,69.0,3,280.08
2,48,1,46.6,8,190.62
8,55,7,36.6,3,180.36
8,62,6,70.0,1,275.83
4,49,5,46.5,1,181.88
2,74,5,70.8,1,250.79
10,78,6,51.9,5,245.56
7,66,5,67.4,8,285.53
8,63,7,21.4,1,131.68
3,80,10,24.4,4,136.83
3,81,10,64.8,2,247.77
4,80,9,18.4,7,133.16
2,78,8,36.3,7,169.68
2,74,10,22.2,2,118.22
9,90,5,25.5,7,173.03
10,44,6,17.6,6,138.45
3,63,8,57.8,3,224.26
3,38,5,24.9,1,109.37
5,79,9,58.0,2,234.8
9,38,6,72.5,3,287.53
8,83,5,35.8,8,196.77
7,69,8,15.5,2,118.19
7,73,9,18.0,8,145.71
4,73,5,34.7,8,172.59
6,41,7,46.8,1,193.34
10,63,3,66.1,5,282.85
8,71,5,31.4,1,159.47
9,40,6,53.6,6,243.11
4,38,8,67.5,3,253.24
5,46,5,22.8,1,113.95
2,46,2,66.7,4,239.72
7,71,7,70.1,3,280.69
8,64,9,31.6,3,169.03
9,71,1,47.2,5,219.19
10,59,10,37.3,5,202.78
3,51,3,28.3,6,135.76
6,60,8,49.2,5,218.1
7,59,10,70.4,5,289.92
9,46,10,36.5,6,196.82
10,67,10,45.2,4,224.96
8,90,3,60.8,4,258.33
9,50,3,69.0,7,291.47
3,85,8,22.0,4,129.91
2,48,4,65.6,7,249.11
8,89,6,33.6,1,172.83
9,66,7,33.2,3,176.43
10,55,10,69.9,6,305.01
6,70,10,53.0,5,233.81
7,52,7,30.7,3,157.15
2,77,8,47.0,2,185.54
6,83,8,36.1,2,173.76
8,70,9,40.3,1,190.02
5,83,7,22.9,3,136.13
4,66,1,63.2,2,233.96
4,75,2,19.4,6,122.13
3,38,10,43.9,2,176.7
3,48,9,39.4,3,166.81
6,38,9,23.5,8,146.97
3,87,4,67.4,2,249.22
2,49,10,42.7,1,167.05
3,79,4,51.3,5,208.57
2,75,6,21.5,2,111.76
7,78,2,32.1,5,167.36
4,60,4,57.8,5,230.07
5,81,6,25.4,4,143.74
10,46,9,58.4,1,250.69
8,73,10,71.5,3,293.7
6,50,10,46.8,1,198.51
7,87,5,51.4,4,226.9
10,41,10,65.5,3,278.09
5,64,3,40.9,3,175.95
6,87,10,32.6,8,186.62
8,58,2,39.6,7,196.94
3,64,10,15.2,2,100.23
5,54,1,46.7,3,189.58
6,58,5,29.6,3,147.59
6,60,1,62.4,6,253.07
5,48,5,72.1,5,277.65
8,41,8,18.5,4,127.26
4,69,8,40.5,4,180.3
4,89,5,45.7,8,208.81
10,89,4,26.6,3,166.68
7,83,1,33.7,4,169.13
6,58,10,71.8,6,292.58
3,63,9,35.9,6,168.35
9,67,6,60.0,4,260.58
7,83,3,39.1,5,190.03
7,42,7,29.9,1,146.54
5,44,6,22.7,2,117.5
7,59,4,26.1,8,156.87
7,67,3,45.9,8,217.47
10,71,10,38.7,6,212.28
5,40,8,52.7,5,220.73
8,61,7,67.9,7,290.14
7,70,10,16.8,3,127.55
7,75,1,28.4,3,148.98
10,83,3,70.3,1,285.79
9,76,1,40.2,6,201.86
5,51,5,26.2,8,147.74
4,70,7,24.5,8,145.96
7,81,10,33.6,6,185.35
6,63,3,49.6,1,200.52
6,76,1,23.0,5,136.66
8,46,1,18.5,4,119.81
7,85,4,45.3,7,216.51
7,47,5,70.7,2,272.64
6,85,2,67.5,5,270.65
2,57,5,49.8,7,203.53
7,63,4,65.6,6,271.76
7,46,7,63.2,5,262.0
5,44,2,53.6,3,210.3
8,73,2,72.1,4,288.88
7,80,9,71.6,4,292.48
8,48,5,60.0,8,264.68
3,55,10,47.2,8,209.4
2,74,3,71.5,7,270.12
10,41,2,16.4,2,116.77
9,85,5,71.3,5,300.08
4,61,8,36.8,3,164.42
10,38,8,31.9,3,173.86
6,64,7,21.6,7,141.81
9,63,2,57.5,1,237.51
7,86,3,18.5,1,123.46
10,50,8,21.6,7,157.4
10,89,3,45.2,5,223.14
10,69,3,23.7,4,153.02
9,52,7,67.3,7,291.54
4,43,10,24.1,4,128.42
6,61,1,39.2,7,185.58
2,62,9,21.8,1,108.24
3,65,6,37.8,4,164.23
8,53,8,65.4,6,279.16
7,60,10,37.1,3,181.72
5,61,2,34.7,4,158.55
8,47,8,33.9,5,178.6
4,73,5,66.0,2,248.63
7,62,7,50.7,4,223.19
3,76,10,40.5,2,172.91
10,73,10,36.4,4,199.02
8,64,3,56.5,2,234.44
5,59,7,68.4,3,264.17
4,69,7,44.9,4,192.52
5,82,4,29.3,7,161.0
9,63,3,61.5,5,264.09
5,56,10,48.5,1,199.99
2,75,4,48.9,8,205.72
6,39,2,35.1,1,151.09
6,46,9,56.4,7,245.58
4,55,2,23.7,2,113.84
2,74,5,56.4,7,226.46
9,43,2,55.8,4,238.92
9,79,9,34.3,8,200.83
2,62,2,54.5,2,198.58
5,45,2,22.2,5,121.01
6,63,8,16.9,6,127.21
3,40,5,67.3,3,245.0
8,41,4,43.0,7,207.06
4,78,8,67.4,8,277.1
5,43,6,40.0,1,166.97
3,41,9,21.5,1,104.41
3,40,3,21.3,7,115.85
2,86,5,44.6,8,195.58
6,55,4,62.8,2,244.1
7,57,7,17.6,5,126.91
8,88,8,65.4,2,271.72
5,47,4,63.6,4,247.12
6,43,1,31.2,7,158.21
7,85,9,62.9,7,276.5
3,63,2,47.9,3,186.55
3,40,1,64.8,6,242.79
6,56,4,52.1,5,221.38
9,49,1,33.0,3,165.66
10,85,1,48.9,5,231.34
8,59,10,15.5,5,130.3
10,50,7,24.6,4,155.52
4,86,7,65.8,1,249.32
5,62,9,58.4,2,233.28
7,46,4,62.6,3,250.01
10,70,5,43.4,3,210.49
4,48,5,50.1,5,205.83
6,55,5,67.8,4,267.18
8,47,5,44.4,3,200.45
10,56,8,67.6,1,279.38
9,69,6,34.1,8,194.8
5,84,5,44.4,4,195.63
7,81,6,38.1,8,199.59
10,74,8,46.7,2,221.66
8,79,2,26.5,8,166.25
8,42,2,19.9,3,121.02
6,84,2,49.1,5,214.25
10,84,3,42.9,4,212.02
6,71,9,42.5,1,187.53
4,86,4,31.5,2,148.88
2,62,9,42.7,2,171.2
4,60,1,65.1,6,251.93
7,61,9,48.3,4,218.16
10,55,1,66.7,7,287.47
10,64,9,63.1,8,291.07
5,50,6,39.0,2,168.31
3,71,8,50.2,7,215.41
8,79,7,26.8,4,161.23
4,82,7,39.1,2,171.57
3,70,5,64.7,6,252.6
5,86,9,18.4,2,124.86
3,50,6,24.7,6,128.3
3,63,9,25.5,6,137.93
8,87,1,55.3,4,238.55
8,55,5,34.7,3,172.08
5,51,8,55.8,7,238.68
8,89,5,52.8,8,249.29
7,84,10,20.6,1,137.01
4,87,10,60.6,5,250.41
5,82,4,37.6,6,180.45
8,70,6,31.3,1,160.12
2,51,3,22.9,2,102.42
8,75,9,69.8,6,297.4
7,58,6,46.7,4,209.08
3,84,6,62.6,8,256.23
9,50,9,72.0,8,311.04
10,77,8,38.0,5,205.36
6,41,10,24.0,4,137.17
7,78,9,17.6,7,143.57
4,77,1,45.7,6,195.37
2,56,7,52.2,6,209.9
6,86,6,25.1,3,146.31
8,64,7,32.5,1,163.09
9,56,8,54.5,4,244.46
7,46,10,16.4,6,126.22
9,53,1,57.8,5,248.69
7,62,4,21.4,7,141.2
6,51,1,28.2,6,147.06
2,59,2,71.7,1,247.35
5,61,2,21.0,8,131.4
9,40,10,23.3,1,139.11
2,62,3,71.8,3,255.98
6,42,8,30.9,8,169.05
9,88,9,51.9,3,239.64
9,46,7,67.6,3,278.14
10,49,6,65.7,5,283.07
9,59,3,67.6,8,291.92
3,83,7,71.6,1,261.87
7,54,5,40.7,7,198.67
4,73,6,59.2,7,245.47
3,55,10,49.0,8,214.9
9,39,9,63.0,4,267.68
10,71,9,67.0,4,291.03
3,63,7,62.0,3,235.86
8,39,8,27.5,4,154.46
9,90,8,50.5,6,244.27
8,47,6,63.2,8,275.53
9,88,8,46.9,5,229.66
8,56,7,53.1,3,230.98
4,42,7,55.1,6,225.82
4,72,9,22.5,6,137.91
7,46,9,46.7,3,207.57
3,61,2,47.6,6,195.15
5,62,8,30.8,7,164.01
4,77,4,56.4,3,221.97
9,78,4,32.7,6,183.81
3,79,10,63.1,6,255.35
6,67,2,56.3,6,236.79
4,51,3,65.8,3,245.26
10,40,7,50.5,5,236.28
4,60,8,24.9,4,132.34
2,68,5,22.7,1,107.96
3,81,6,41.8,7,188.87
4,39,1,38.1,7,169.28
8,84,7,70.8,2,286.35
4,54,8,39.5,5,178.09
6,80,3,32.1,8,173.85
2,90,6,47.2,4,192.64
6,49,1,65.4,4,253.89
5,38,10,62.2,5,251.08
5,74,7,24.7,3,137.41
6,75,3,62.6,8,265.14
10,69,8,45.5,1,213.91
10,38,7,57.5,8,266.09
10,74,9,63.3,8,293.29
9,52,6,40.0,5,200.28
9,61,7,50.9,8,246.12
9,39,4,68.8,6,285.07
4,43,10,61.9,7,253.46
2,50,7,48.7,4,191.69
7,80,6,33.5,8,185.93
8,52,8,64.9,5,274.19
7,81,5,33.2,5,175.04
4,61,10,65.8,2,252.29
3,62,2,35.8,2,146.12
3,87,9,70.2,1,260.72
2,75,4,18.4,3,104.06
8,55,4,59.2,5,252.31
2,53,2,69.7,4,250.13
5,63,6,36.5,7,179.14
6,63,4,65.4,1,250.05
5,67,2,15.9,3,105.15
9,38,6,36.7,5,187.92
10,64,4,20.8,5,147.66
2,42,5,18.5,2,89.77
4,66,9,43.6,1,180.7
7,79,7,68.1,5,282.42
3,79,5,47.6,8,208.32
8,55,5,45.4,3,204.8
4,76,1,21.1,8,131.8
3,71,5,59.5,6,236.86
4,40,10,26.5,2,128.73
3,88,6,71.4,5,273.94
10,56,4,37.7,4,192.84
9,68,3,53.4,3,233.58
5,39,6,56.6,2,220.12
9,82,3,61.3,8,276.37
10,59,4,65.8,5,282.52
10,74,7,35.9,7,203.77
3,62,2,29.0,8,144.99
9,86,3,27.7,4,165.77
8,83,5,51.8,2,225.62
4,62,2,21.5,4,116.62
6,63,6,24.5,5,141.83
10,79,9,34.8,5,197.75
6,51,6,33.1,7,171.49
5,90,1,26.9,7,154.0
7,52,9,37.1,1,172.63
8,69,4,33.7,5,176.6
6,68,3,17.5,5,121.48
3,62,6,35.5,3,153.44
4,57,5,68.5,3,256.97
10,87,6,47.9,7,241.32
2,79,3,17.7,3,102.51
8,86,9,60.2,1,253.46
6,89,3,26.0,7,158.16
5,48,2,61.1,6,243.71
9,54,4,27.3,4,156.02
3,82,5,36.6,3,160.67
7,75,8,23.3,4,147.22
9,71,9,61.0,3,264.72
7,70,6,16.0,3,120.44
4,88,8,56.3,8,244.77
3,40,3,19.9,1,92.28
3,56,6,36.0,3,154.0
3,62,7,31.4,7,155.23
5,74,3,67.1,8,274.04
8,56,6,23.7,7,152.94
3,41,1,23.5,3,107.18
7,63,1,58.8,1,230.84
5,82,8,33.8,2,162.85
2,86,9,24.4,6,139.5
8,53,3,48.5,1,204.93
2,55,10,37.3,6,167.89
3,54,3,19.3,7,113.55
6,56,1,30.7,1,139.14
10,63,4,55.0,2,240.32
6,70,6,28.3,2,145.57
9,38,7,33.8,1,167.2
5,52,3,64.7,2,243.48
6,70,6,31.3,6,166.1
2,85,3,31.6,5,147.68
8,44,9,70.5,2,280.44
6,41,1,38.2,6,176.02
6,72,8,71.1,7,293.55
7,88,5,71.4,3,284.92
10,78,2,49.7,2,224.06
5,67,8,56.5,1,223.77
7,67,10,41.2,4,198.66
7,88,5,45.6,1,200.28
2,73,3,49.8,6,200.35
2,68,2,39.9,7,171.33
9,81,3,45.4,3,211.22
3,60,9,60.7,3,233.88
6,42,6,49.1,6,215.69
2,71,2,17.9,6,107.73
5,81,6,35.8,7,180.49
5,41,5,22.4,3,118.14
4,47,3,39.5,1,157.67
3,57,8,29.8,5,144.22
9,48,7,38.2,2,185.54
10,40,9,57.0,1,244.8
9,49,2,40.9,7,204.15
5,65,1,27.4,6,142.84
5,72,3,28.5,1,135.68
5,47,8,47.2,6,208.47
5,80,9,62.2,3,251.08
3,83,9,54.5,4,221.91
9,86,1,18.8,6,145.72
9,84,2,24.0,7,162.98
10,61,4,22.4,6,154.17
4,52,3,51.0,7,213.3
6,45,7,37.1,4,174.17
3,60,7,24.4,7,134.37
4,83,2,53.0,3,210.05
3,56,4,45.3,4,183.24
5,69,9,70.2,4,277.04
10,47,1,25.0,1,139.02
10,83,7,23.7,2,157.41
4,87,1,58.5,2,222.98
7,40,6,43.9,7,207.43
2,57,1,28.4,7,133.15
6,76,9,42.9,4,199.38
7,62,10,52.5,6,238.95
3,62,5,63.9,8,255.42
8,42,3,22.5,2,126.93
2,74,8,64.4,3,241.52
5,86,10,29.5,2,155.51
6,78,10,37.5,8,197.52
6,77,5,48.7,4,212.34
8,44,6,48.8,5,221.2
9,64,5,53.5,1,229.17
7,49,5,16.1,1,105.29
6,74,9,61.4,4,255.63
7,63,4,42.1,1,183.53
2,88,2,18.6,3,107.13
10,57,2,38.4,3,189.39
7,85,4,22.1,4,142.93
7,53,4,53.8,8,240.6
5,80,5,23.6,5,140.35
6,87,10,21.3,8,156.69
6,87,1,51.7,5,221.43
10,72,1,48.5,7,234.56
8,46,5,69.9,3,278.05
3,39,5,28.7,2,124.43
6,88,1,40.7,1,176.73
7,73,6,30.3,6,168.71
3,85,6,60.7,7,247.31
6,66,9,37.7,1,172.04
5,54,3,55.6,3,219.27
8,77,5,40.1,7,205.24
7,48,8,21.3,8,145.36
10,72,2,25.0,7,165.42
10,83,2,21.9,6,158.45
2,53,3,51.9,3,193.71
3,63,9,61.0,4,238.56
9,63,3,63.2,7,275.84
4,68,4,38.8,2,163.44
2,46,6,71.7,2,252.91
4,63,5,51.3,7,218.47
6,70,7,31.5,2,155.7
7,46,6,37.4,8,191.8
9,47,2,24.4,6,150.1
4,58,9,61.4,3,240.39
4,61,2,69.2,6,265.86
7,90,8,55.2,1,232.89
9,64,5,29.8,5,169.79
3,52,2,19.4,4,102.75
2,51,9,48.3,7,202.91
7,50,4,64.2,7,268.65
7,39,9,21.1,5,134.71
7,56,4,56.8,7,246.99
8,87,4,71.1,2,284.01
9,74,1,66.8,3,273.02
5,86,3,42.3,8,200.15
7,61,2,47.3,4,206.46
10,51,10,54.8,7,261.55
5,51,5,47.9,3,197.73
6,59,9,23.0,7,146.08
7,66,9,34.4,2,169.93
9,74,10,47.2,3,224.24
8,61,10,42.7,5,210.24
4,58,1,26.6,7,137.19
5,64,2,59.7,4,235.45
4,53,6,27.7,4,136.1
7,85,4,31.4,3,164.55
5,62,1,66.1,1,243.6
10,78,3,38.3,7,206.81
5,66,3,53.4,3,214.48
6,87,1,66.9,1,254.77
4,38,9,29.3,2,135.73
2,74,8,70.3,6,269.39
7,72,3,18.6,4,127.37
5,74,7,69.3,3,269.34
8,79,3,33.3,5,176.92
5,57,2,28.5,6,145.49
10,42,9,48.5,6,236.19
5,82,8,25.7,8,159.47
9,81,9,58.6,5,265.54
10,89,4,15.4,7,149.06
6,62,8,32.6,3,161.12
4,41,3,66.0,5,250.56
4,62,5,58.1,6,235.82
5,46,7,36.5,6,174.35
8,83,9,44.5,2,208.25
7,65,7,65.2,6,274.56
7,58,1,67.0,6,271.5
5,79,4,66.6,1,251.6
5,73,7,72.7,3,279.57
7,56,6,27.2,1,139.82
10,83,10,33.0,4,191.88
9,86,10,42.9,4,216.45
10,45,1,41.9,4,200.2
8,75,3,65.0,3,265.47
7,81,8,57.8,4,249.21
8,87,10,31.8,5,184.33
8,77,3,49.0,1,210.33
6,60,8,25.9,2,138.07
5,60,5,19.8,7,128.56
7,51,9,26.1,4,148.66
5,47,2,64.1,1,236.27
4,62,5,28.7,5,142.9
4,81,7,71.5,7,285.61
8,70,3,64.5,7,276.25
7,46,1,47.1,6,208.73
10,72,5,39.1,6,207.48
3,48,4,55.9,4,214.35
7,47,4,39.7,6,189.97
9,47,1,24.2,3,138.43
5,65,3,29.7,7,154.96
4,68,7,61.4,7,252.63
4,88,1,40.7,6,182.73
5,65,8,62.0,5,253.36
6,80,8,48.8,1,207.01
9,90,8,52.3,5,246.5
10,59,1,62.6,2,259.18
4,77,10,29.4,2,147.32
8,79,5,35.5,5,185.65
3,44,6,48.3,8,206.04
5,45,8,16.8,6,115.53
3,85,3,49.3,7,208.74
9,82,10,28.4,1,165.76
3,80,2,27.0,5,136.75
6,51,7,20.3,5,127.44
6,38,8,24.7,6,142.9
3,86,4,37.0,3,162.02
8,45,9,20.6,5,138.84
8,62,7,47.6,1,208.58
6,76,2,31.2,7,165.69
4,81,5,27.6,4,143.89
6,43,1,27.9,6,144.85
3,67,1,39.3,2,156.38
7,61,1,59.0,7,250.81
4,55,6,72.9,4,274.62
10,87,9,66.6,4,292.39
9,54,5,39.8,5,198.75
4,63,8,32.2,1,144.65
10,69,8,46.5,5,230.06
4,70,6,70.2,3,265.51
7,72,8,49.6,2,216.13
3,82,1,72.2,4,265.91
7,64,6,48.1,4,214.33
2,89,5,43.4,2,174.15
2,39,3,39.3,7,166.04
5,39,9,18.0,3,109.3
7,46,5,56.7,5,239.76
4,46,2,44.0,3,176.58
2,54,2,29.5,3,124.16
4,65,8,29.0,3,142.14
7,43,3,45.9,3,197.23
5,40,8,56.7,5,232.89
4,43,7,70.5,3,262.64
9,84,1,35.0,4,182.35
6,56,1,42.2,5,187.4
7,88,5,65.8,3,267.8
4,85,8,20.5,4,130.38
4,74,5,66.9,6,264.66
3,42,5,69.9,2,249.88
2,83,7,16.1,8,119.88
7,66,6,32.9,2,162.0
9,75,10,32.4,6,189.39
2,39,9,25.4,5,124.4
5,47,7,37.5,2,164.48
5,73,8,55.1,1,220.46
5,60,1,18.1,1,100.99
4,47,10,65.2,2,247.8
2,49,3,50.7,8,205.79
5,67,4,23.8,6,137.61
5,86,9,41.9,6,199.96
7,87,4,68.2,7,286.85
3,79,2,57.3,7,230.98
3,81,6,66.5,1,244.71
6,45,10,30.9,1,149.08
4,50,6,17.4,2,100.08
3,67,10,52.2,3,210.26
3,82,7,64.3,3,245.95
9,84,4,23.4,4,154.85
9,40,1,30.9,2,154.52
5,76,8,49.5,6,220.18
10,58,4,34.4,2,176.52
7,53,5,71.1,8,294.74
3,50,8,20.4,3,109.1
8,80,5,55.5,8,256.09
10,44,2,20.4,1,126.02
4,42,4,17.6,1,92.1
9,51,2,37.1,5,186.31
6,70,9,62.2,7,267.25
9,72,6,51.7,6,242.56
10,64,9,41.6,7,222.05
2,65,7,59.4,8,239.92
3,49,7,60.7,7,242.73
9,47,5,33.3,4,174.47
10,79,1,17.0,5,139.66
7,61,1,37.3,5,177.92
7,57,2,44.2,1,186.5
7,72,10,55.0,3,238.39
7,49,5,66.4,2,260.06
7,73,2,41.4,1,180.52
9,41,6,48.4,8,233.9
4,38,2,66.7,7,257.1
7,60,1,23.2,2,126.47
9,49,8,31.9,1,164.4
10,84,7,19.2,5,154.92
8,53,3,36.5,2,171.52
9,77,4,37.6,8,204.32
2,48,7,35.3,6,156.93
9,79,4,24.3,7,164.34
7,61,7,57.0,3,239.02
9,62,7,69.4,8,302.85
5,78,9,39.1,3,180.55
7,64,3,32.0,8,174.48
5,40,9,72.1,2,269.82
10,51,5,26.6,3,156.05
6,75,4,15.6,7,126.44
6,66,5,50.6,2,209.82
2,45,7,18.0,5,101.15
10,51,3,34.8,2,175.38
8,58,3,64.9,6,272.26
7,46,5,19.5,3,119.85
2,79,5,72.6,8,280.06
3,63,6,48.4,3,193.05
5,47,7,36.8,1,159.06
5,89,9,64.5,2,256.29
7,60,1,42.7,4,190.99
4,48,4,29.3,7,147.53
3,66,9,31.4,1,139.78
6,87,5,69.7,2,271.59
7,58,5,40.8,7,199.62
2,76,9,30.0,5,147.44
2,70,3,68.0,1,239.1
8,45,4,28.1,5,155.6
2,48,4,54.4,4,205.07
3,68,2,72.5,3,262.54
8,56,10,59.6,3,254.56
6,72,9,15.1,7,130.19
9,74,10,47.6,5,232.01
6,87,8,18.8,6,141.54
7,80,6,27.9,5,161.86
4,61,3,19.1,4,111.13
8,62,5,55.2,4,239.17
2,69,6,17.0,5,106.55
7,76,7,30.4,4,165.17
5,66,10,51.3,3,216.72
3,62,1,32.8,7,152.1
8,43,10,17.4,7,136.5
6,56,1,36.3,4,166.09
5,67,2,32.8,1,144.83
5,38,6,65.6,2,246.69
6,81,9,54.4,2,228.81
5,53,7,38.7,6,182.21
7,58,6,66.3,7,278.83
4,49,6,16.5,2,97.31
8,75,10,33.3,6,187.34
10,45,10,23.6,8,168.42
10,80,5,18.6,5,149.28
4,70,3,18.1,1,102.93
5,49,3,29.4,5,144.91
10,39,6,68.9,7,294.61
7,71,5,42.1,4,195.88
2,88,4,15.2,8,115.69
6,65,9,35.1,6,180.3
4,78,2,72.6,2,265.87
2,88,1,23.7,1,113.33
3,88,3,46.5,4,191.04
4,41,10,58.4,2,225.92
3,69,3,36.9,7,168.24
5,56,4,30.7,2,141.43
4,87,7,60.6,7,253.25
9,74,4,51.9,7,244.29
3,72,3,36.8,2,152.69
2,86,5,47.0,7,199.65
6,69,7,68.4,7,283.58
6,82,8,32.2,3,166.06
5,70,3,41.2,1,171.27
7,64,10,30.3,1,155.79
10,55,6,21.4,1,136.82
6,66,7,60.3,7,258.32
10,71,3,17.5,2,131.32
10,47,6,17.7,7,142.52
8,78,1,31.0,2,158.48
2,79,1,69.5,2,245.92
10,51,6,20.8,7,152.64
2,66,5,22.8,8,128.55
5,47,7,42.7,6,193.47
4,67,2,35.3,2,150.4
3,39,4,63.2,6,241.42
3,49,1,61.8,5,232.09
10,57,9,30.8,5,181.35
9,58,5,35.2,6,188.61
10,86,7,59.4,4,267.74
3,61,10,23.2,5,129.3
7,72,2,45.5,8,215.82
3,69,10,68.0,3,258.89
8,41,7,62.0,1,248.66
7,61,4,49.7,5,219.54
6,71,8,15.8,1,112.3
4,89,9,22.1,6,143.44
5,67,3,35.4,2,156.54
8,75,8,35.8,5,189.02
3,81,2,32.6,7,157.99
3,52,6,33.3,5,151.65
8,78,5,32.7,5,177.35
4,87,1,46.5,8,205.99
7,62,10,48.3,8,232.65
10,53,3,43.5,5,212.13
4,63,7,51.1,1,200.68
4,87,4,35.4,5,168.64
2,70,6,41.5,7,181.48
10,50,1,67.2,4,278.35
2,77,5,63.8,7,249.56
6,46,7,51.6,1,208.85
6,82,7,23.6,2,139.02
3,38,2,19.0,6,103.99
9,55,7,38.1,1,183.09
4,64,5,71.6,6,277.41
7,86,1,16.1,6,129.7
8,85,6,33.9,4,181.11
8,39,8,35.0,4,177.39
4,66,5,56.7,8,238.74
10,58,10,22.9,5,158.99
5,74,6,23.5,2,129.97
2,61,1,51.1,4,193.34
6,69,8,16.0,7,130.16
7,78,4,32.4,1,158.46
10,80,3,71.7,7,309.26
9,61,4,39.7,3,191.8
2,56,1,68.6,5,249.3
9,51,4,71.4,8,303.48
2,61,1,40.3,6,166.9
7,83,4,30.6,7,173.7
4,64,8,37.4,8,183.1
7,53,7,44.3,6,208.71
3,89,10,33.2,2,157.6
2,50,2,46.5,6,185.32
10,85,6,56.6,1,247.97
9,64,10,29.3,5,174.44
10,73,7,26.9,1,159.0
3,86,8,30.8,4,153.61
2,42,5,53.9,3,200.54
10,79,5,51.6,8,253.38
7,38,6,44.4,6,205.36
7,71,6,43.8,2,195.76
6,40,4,26.3,6,143.18
4,90,9,41.0,3,184.85
9,59,3,23.6,7,154.26
3,50,8,51.1,7,214.77
2,80,1,64.2,8,249.57
4,49,8,21.8,4,120.08
4,55,10,69.0,6,274.1
10,87,3,52.1,1,230.81
2,58,9,29.4,3,133.28
10,84,3,62.1,7,280.55
6,82,6,72.9,3,285.08
7,68,7,65.9,3,267.37
7,40,8,57.0,4,239.9
10,51,7,37.4,6,201.36
6,75,2,40.8,1,174.6
10,38,5,17.8,3,127.04
6,58,1,31.0,3,146.93
6,82,4,36.5,8,188.03
5,81,8,50.7,6,224.66
6,80,10,16.6,4,129.47
2,71,3,42.1,1,160.1
4,85,2,40.2,6,181.69
3,63,6,59.1,2,222.48
10,74,3,25.5,3,156.71
2,79,4,22.1,6,124.46
3,53,6,40.9,7,181.59
4,85,7,15.7,1,107.32
5,61,3,34.1,2,151.4
4,44,8,46.4,7,204.12
4,78,6,31.4,6,160.06
9,66,6,56.2,8,261.89
6,78,4,17.2,8,134.85
5,74,9,61.1,6,256.57
7,56,8,20.9,5,136.51
8,81,1,52.8,3,226.66
4,68,7,36.4,7,176.18
2,69,4,23.1,2,111.18
9,74,9,39.3,2,195.58
3,66,10,28.4,7,151.04
10,38,8,47.6,5,228.12
3,47,9,71.0,6,272.72
4,62,1,40.8,1,161.58
2,55,2,59.5,5,222.58
7,57,1,41.7,2,180.89
4,89,9,37.5,1,169.16
7,61,10,56.7,6,251.63
7,66,6,15.1,3,116.5
7,90,1,57.7,4,241.67
2,62,5,48.2,2,183.06
9,80,1,44.8,8,223.12
9,64,6,41.5,2,196.98
5,84,5,54.0,7,234.8
10,75,4,60.6,8,279.02
3,39,9,27.8,8,146.25
3,44,5,45.9,7,194.19
7,57,10,16.0,8,135.43
5,52,3,28.0,8,150.93
4,67,1,42.2,3,173.22
2,38,9,38.1,7,169.62
8,44,3,72.7,2,279.98
8,73,1,63.8,3,258.99
4,42,3,40.4,3,166.18
4,85,5,56.0,2,220.0
4,68,5,55.3,1,211.84
6,82,2,34.9,7,177.97
3,47,1,30.8,8,146.84
10,64,1,38.6,2,186.63
5,40,8,30.4,8,162.51
4,43,1,39.1,8,176.26
3,76,5,34.3,7,164.33
8,56,7,56.7,5,248.53
2,38,5,60.7,5,226.81
2,80,3,35.2,7,161.31
3,64,7,36.9,5,165.83
8,83,5,72.5,5,298.73
8,54,8,23.0,1,134.29
6,60,5,25.1,5,141.28
4,42,1,18.5,3,97.13
8,51,4,36.1,2,171.21
9,73,1,28.2,3,156.74
2,85,1,29.9,3,134.63
2,54,10,71.6,1,255.9
10,89,4,68.8,6,299.81
2,71,9,62.1,4,238.52
4,52,8,22.8,8,136.52
5,70,5,24.9,6,142.93
10,40,7,40.6,4,202.83
5,62,9,52.3,3,217.9
6,45,4,55.8,4,227.64
2,64,8,61.1,7,242.92
5,61,8,59.0,1,230.44
2,53,3,24.1,7,121.83
6,54,7,16.1,4,114.33
3,50,10,54.9,2,212.43
